TIMESTAMP,RECORD,Id,Year,Jday,Min,glo_avg,glo_std,glo_min,glo_max,dif_avg,dif_std,dif_min,dif_max,dir_avg,dir_std,dir_min,dir_max,lw_raw_avg,lw_raw_std,lw_raw_min,lw_raw_max,par_avg,par_std,par_min,par_max,lux_avg,lux_std,lux_min,lux_max,tilt_avg,tilt_std,tilt_min,tilt_max,lw_calc_avg,lw_calc_std,lw_calc_min,lw_calc_max,tp_dir,tp_lw_case
2025-06-09 06:00:00,546054,111,2025,160,360,-1.418848,5.722046e-07,-1.418848,-1.418847,-1.39635,5.245209e-07,-1.39635,-1.396349,-189.3796,1.972502,-194.6919,-183.6019,-58.62388,0.1054637,-58.85971,-58.57667,-0.01821157,0.03497143,-0.06829346,0.06829336,-0.001166451,0.001589605,-0.003332721,0.0,,,,,368.0534,5.107156,357.5625,383.6417,21.87738,21.37579
2025-06-09 06:01:00,546055,111,2025,160,361,-1.424765,0.04540924,-1.77356,-1.418848,-1.396355,3.057547e-06,-1.396357,-1.39635,-189.5788,2.222575,-196.7466,-184.0135,-58.69956,0.1402563,-58.86,-58.57673,-0.01138222,0.02834149,-0.06829336,0.06829328,-0.001499721,0.001868004,-0.003332716,0.003332712,,,,,368.5709,6.084371,353.255,387.8472,21.98615,21.47651
2025-06-09 06:02:00,546056,111,2025,160,362,-1.418855,1.685874e-07,-1.418855,-1.418855,-1.396357,1.123916e-07,-1.396357,-1.396357,-189.1889,2.044389,-197.9788,-184.4242,-58.73736,0.1402278,-58.86,-58.57701,-0.01479683,0.02813493,-0.06829328,0.0,-0.0008331761,0.001443103,-0.003332712,0.0,,,,,368.7941,5.085029,354.4265,388.2707,22.11603,21.52319
2025-06-09 06:03:00,546057,111,2025,160,363,-1.412939,0.04540965,-1.418855,-1.064141,-1.396353,2.97842e-06,-1.396357,-1.396351,-189.3184,1.66556,-197.5672,-184.0127,-58.71834,0.1415152,-58.85999,-58.57676,-0.01365863,0.03251402,-0.06829322,0.06829294,-0.0008331752,0.001887715,-0.003332709,0.003332709,,,,,368.4544,5.244456,356.343,381.2743,22.16378,21.461
2025-06-09 06:04:00,546058,111,2025,160,364,-1.418849,4.757764e-07,-1.41885,-1.418849,-1.396352,5.352484e-07,-1.396352,-1.396351,-189.3113,0.6349804,-190.5847,-187.7094,-58.6711,0.1333985,-58.85977,-58.57676,-0.01252044,0.03176842,-0.06829346,0.06829346,-0.0008887238,0.001473782,-0.003332721,0.0,,,,,369.2251,4.817955,355.6374,382.8073,22.03764,21.58637
2025-06-09 06:05:00,546059,111,2025,160,365,-1.418847,2.497826e-06,-1.41885,-1.418845,-1.39635,2.497826e-06,-1.396352,-1.396347,-189.5781,2.810254,-195.5129,-183.1907,-58.58141,0.0362395,-58.85977,-58.57659,-0.01593516,0.03384188,-0.06829364,0.06829364,-0.0007776358,0.001651484,-0.00333273,0.00333273,,,,,369.5565,5.199054,352.1002,383.0077,21.96728,21.62738
2025-06-09 06:06:00,546060,111,2025,160,366,-1.30652,0.188717,-1.773558,-0.7094232,-1.425438,0.1598659,-1.745436,-1.04726,-189.6531,1.453881,-193.8702,-185.2444,-58.56718,0.1028902,-58.85956,-58.29361,-0.01479695,0.03546814,-0.06829364,0.06829364,-0.0005554547,0.001383071,-0.00333273,0.003332723,,,,,368.5899,5.59958,352.5938,387.7477,20.65474,21.45779
2025-06-09 06:07:00,546061,111,2025,160,367,-1.412935,0.04540991,-1.418848,-1.064135,-1.402167,0.04468977,-1.745436,-1.396349,-189.7354,0.8611454,-191.8165,-187.2983,-58.57668,2.697398e-05,-58.57672,-58.57666,-0.01138226,0.02545151,-0.06829368,0.0,-0.0006109999,0.001550305,-0.003332732,0.003332723,,,,,368.7044,5.757956,353.6629,387.1959,21.63154,21.47885
2025-06-09 06:08:00,546062,111,2025,160,368,-1.418846,2.108653e-06,-1.418848,-1.418843,-1.396349,2.108653e-06,-1.39635,-1.396346,-189.6327,0.5735197,-191.4059,-188.12,-58.57666,8.771998e-05,-58.57672,-58.57652,-0.001138226,0.01522844,-0.06829368,0.06829368,-0.0003888184,0.001069882,-0.003332732,0.0,,,,,369.2115,5.968277,353.2387,386.0515,20.90499,21.56587
2025-06-09 06:09:00,546063,111,2025,160,369,-1.412931,0.0454098,-1.418845,-1.064132,-1.396346,8.106232e-07,-1.396348,-1.396346,-189.3311,0.9875395,-192.6375,-185.6549,-58.57654,3.509522e-05,-58.57661,-58.57652,-0.006829351,0.02048805,-0.06829354,0.0,-0.0003332723,0.0009998169,-0.003332724,0.0,,,,,368.2402,5.207676,352.6457,383.3658,19.31321,21.39966
2025-06-09 06:10:00,546064,111,2025,160,370,-1.407021,0.06367255,-1.418847,-1.064134,-1.396348,5.673272e-07,-1.396349,-1.396348,-188.3867,2.542878,-195.1023,-180.3156,-58.57662,2.463821e-05,-58.57668,-58.57661,-0.01138223,0.02545144,-0.06829342,0.0,-0.0006665425,0.001465384,-0.003332719,0.003332719,,,,,368.4751,6.785883,352.218,387.7652,18.07601,21.43737
2025-06-09 06:11:00,546065,111,2025,160,371,-1.407023,0.06367277,-1.418854,-1.064135,-1.39635,1.784161e-06,-1.396356,-1.396349,-188.1268,2.296149,-194.281,-182.7802,-58.56255,0.06167824,-58.57698,-58.2937,-0.006829304,0.03227403,-0.06829303,0.06829303,-0.0007776302,0.001409575,-0.003332713,0.0,,,,,368.7707,5.007994,361.5409,382.3538,17.83454,21.48908
2025-06-09 06:12:00,546066,111,2025,160,372,-1.40703,0.06367301,-1.418854,-1.06414,-1.396356,0.0,-1.396356,-1.396356,-189.0244,1.03586,-191.4068,-186.4778,-58.57697,0.0,-58.57698,-58.57698,-0.00682933,0.02398382,-0.0682933,0.0682933,-0.0005554522,0.001383065,-0.003332713,0.003332713,,,,,368.3504,6.326718,352.0901,386.3496,18.13602,21.41682
2025-06-09 06:13:00,546067,111,2025,160,373,-1.401112,0.07730769,-1.418848,-1.064136,-1.39635,0.0,-1.39635,-1.39635,-188.7841,2.393952,-196.7456,-181.5482,-58.55786,0.07058714,-58.57673,-58.29375,-0.004552901,0.0170354,-0.06829352,0.0,-0.0002221816,0.0008313275,-0.003332724,0.0,,,,,370.2953,7.298295,355.5478,386.3224,19.78522,21.74648
2025-06-09 06:14:00,546068,111,2025,160,374,-1.418844,1.189441e-06,-1.418848,-1.418843,-1.396346,1.159705e-06,-1.39635,-1.396346,-189.1942,1.318431,-192.2268,-186.0657,-58.57654,4.948074e-05,-58.57673,-58.57653,-0.006829342,0.02398387,-0.06829352,0.06829352,-0.0005554529,0.001510996,-0.003332719,0.003332724,,,,,367.9285,7.737014,352.6844,390.6292,19.46386,21.34097
2025-06-09 06:15:00,546069,111,2025,160,375,-1.41884,1.296748e-06,-1.418843,-1.418839,-1.396342,1.296748e-06,-1.396346,-1.396342,-188.3654,1.039658,-190.5833,-186.0652,-58.56696,0.05080011,-58.57653,-58.29339,-0.01024396,0.03257371,-0.06829342,0.06829303,-0.0004443603,0.001547307,-0.003332719,0.003332719,,,,,368.7264,7.939348,356.578,389.386,20.69422,21.47652
2025-06-09 06:16:00,546070,111,2025,160,376,-1.41293,0.04540992,-1.418842,-1.06413,-1.396344,1.144409e-06,-1.396345,-1.396342,-187.5373,1.712185,-192.637,-183.19,-58.57174,0.03622354,-58.57649,-58.29351,-0.01252039,0.02921916,-0.06829303,0.06829302,-0.0007776299,0.001651471,-0.0033327,0.003332699,,,,,369.5814,6.937919,358.1633,385.8018,20.28694,21.62685
2025-06-09 06:17:00,546071,111,2025,160,377,-1.418844,1.054327e-06,-1.418845,-1.418842,-1.396346,1.00161e-06,-1.396347,-1.396345,-187.3254,2.175853,-194.2804,-181.137,-58.57655,4.048614e-05,-58.57658,-58.57649,-0.006829321,0.02048796,-0.0682933,0.0,-0.0005554518,0.001242028,-0.003332713,0.0,,,,,369.482,7.463498,355.1786,389.2112,20.70278,21.60944
2025-06-09 06:18:00,546072,111,2025,160,378,-1.418842,1.966853e-06,-1.418845,-1.41884,-1.396344,1.910657e-06,-1.396347,-1.396343,-187.0855,1.325674,-190.5835,-183.1901,-58.57647,7.732542e-05,-58.57658,-58.57642,-0.006829327,0.02048798,-0.0682933,0.0,-0.0002221806,0.00103021,-0.003332713,0.003332713,,,,,368.5533,6.793566,355.056,387.1225,21.10287,21.45081
2025-06-09 06:19:00,546073,111,2025,160,379,-1.407015,0.06367228,-1.41884,-1.064128,-1.396341,1.576811e-06,-1.396343,-1.39634,-187.3521,0.8919749,-188.9401,-184.8327,-58.55275,0.07822759,-58.57642,-58.2933,-0.006829294,0.02703114,-0.06829322,0.06829322,-0.0003888144,0.001230793,-0.003332709,0.003332693,,,,,367.5381,8.150975,351.6906,386.2521,20.50957,21.26838
2025-06-09 06:20:00,546074,111,2025,160,380,-1.418836,1.248913e-06,-1.418837,-1.418835,-1.396338,1.248913e-06,-1.39634,-1.396337,-187.7624,0.8230942,-190.172,-185.6538,-58.51963,0.1132067,-58.57628,-58.2932,-0.007967504,0.03077392,-0.0682929,0.0682929,-0.0005554489,0.001510984,-0.003332694,0.003332693,,,,,368.8542,7.872083,355.983,383.1611,19.65588,21.4905
2025-06-09 06:21:00,546075,111,2025,160,381,-1.412924,0.04540935,-1.418838,-1.064129,-1.396339,1.843633e-06,-1.396341,-1.396337,-187.4408,1.002865,-190.5832,-184.8324,-58.54323,0.09082074,-58.57633,-58.2932,-0.004552875,0.02451797,-0.0682932,0.0682932,-0.0004999047,0.001336546,-0.003332708,0.003332694,,,,,369.1114,8.975638,354.7536,388.3944,19.89094,21.53615
2025-06-09 06:22:00,546076,111,2025,160,382,-1.407013,0.06367212,-1.418838,-1.064129,-1.39634,1.343209e-06,-1.396341,-1.396338,-187.7489,0.7336,-189.7613,-185.6539,-58.53855,0.09621466,-58.57633,-58.29324,0.0,0.02788058,-0.0682932,0.0682932,-0.0003888158,0.001372987,-0.003332708,0.003332708,,,,,368.3859,8.944017,352.2636,390.4315,20.10763,21.41034
2025-06-09 06:23:00,546077,111,2025,160,383,-1.412925,0.04540967,-1.418839,-1.064127,-1.396339,1.685874e-06,-1.396342,-1.396338,-187.0985,2.20233,-194.6902,-181.547,-58.46307,0.1386051,-58.57637,-58.29324,-0.01024395,0.03257372,-0.06829315,0.06829315,-0.00033327,0.00131912,-0.003332706,0.003332706,,,,,367.6996,9.171977,355.2074,390.2658,20.25651,21.2781
2025-06-09 06:24:00,546078,111,2025,160,384,-1.412928,0.04540986,-1.418842,-1.064129,-1.396343,1.265192e-06,-1.396345,-1.396342,-186.6951,1.379682,-188.9403,-181.1363,-58.51037,0.1196941,-58.57648,-58.29339,-0.001138205,0.01522822,-0.06829282,0.06829282,-0.000499903,0.001190007,-0.00333269,0.0,,,,,367.7772,9.387011,351.7235,384.9492,20.52921,21.29909
2025-06-09 06:25:00,546079,111,2025,160,385,-1.418841,1.430512e-06,-1.418842,-1.418839,-1.396344,1.382828e-06,-1.396345,-1.396341,-186.8185,0.5364325,-187.7085,-185.2436,-58.51042,0.119693,-58.57648,-58.29336,-0.007967426,0.02192335,-0.06829229,0.0,-0.0004443546,0.00142263,-0.003332664,0.003332664,,,,,367.9347,10.86143,351.1524,390.3644,19.97669,21.32182
2025-06-09 06:26:00,546080,111,2025,160,386,-1.418839,1.013084e-06,-1.418842,-1.418839,-1.396342,1.013084e-06,-1.396344,-1.396341,-186.3526,2.355071,-190.5836,-177.4399,-58.50561,0.1225186,-58.57646,-58.29336,-0.01479663,0.03546739,-0.0682923,0.0682923,-0.0009442529,0.001620333,-0.003332664,0.003332664,,,,,366.7861,10.07925,354.0275,389.7771,20.8131,21.12493
2025-06-09 06:27:00,546081,111,2025,160,387,-1.412929,0.04540967,-1.418842,-1.064131,-1.396344,8.623446e-07,-1.396344,-1.396341,-185.819,2.025022,-192.2266,-178.2614,-58.49628,0.1275086,-58.57646,-58.29349,-0.01138204,0.0333787,-0.0682923,0.0682923,-0.000777621,0.001535277,-0.003332664,0.003332664,,,,,364.723,10.06767,351.3464,391.489,20.80535,20.76583
2025-06-09 06:28:00,546082,111,2025,160,388,-1.412926,0.04540959,-1.418838,-1.064129,-1.396341,0.0,-1.396341,-1.396341,-186.332,2.606201,-195.9228,-178.261,-58.41597,0.1494387,-58.57632,-58.01037,0.0,0.02493666,-0.06829186,0.06829186,-0.0004998965,0.001336524,-0.003332643,0.003332643,,,,,365.785,11.34409,353.4656,391.979,20.84232,20.93204
2025-06-09 06:29:00,546083,111,2025,160,389,-1.4011,0.07730699,-1.418835,-1.064127,-1.396338,0.0,-1.396338,-1.396338,-186.3727,1.588354,-190.172,-183.1895,-58.49131,0.1296768,-58.57621,-58.29323,-0.004552787,0.0211104,-0.06829181,0.06829181,-0.000333264,0.001319097,-0.00333264,0.00333264,,,,,368.5755,10.73424,353.5486,390.5504,21.64097,21.42957
2025-06-09 06:30:00,546084,111,2025,160,390,-1.401103,0.07730714,-1.418839,-1.064129,-1.396341,8.920806e-07,-1.396342,-1.396338,-187.0303,0.726389,-189.7618,-185.6544,-58.42542,0.1411637,-58.57636,-58.29338,0.0,0.01246826,-0.06829146,0.06829146,-0.0002221749,0.0008313023,-0.003332624,0.0,,,,,366.1896,11.54559,349.1431,388.2494,22.18235,21.00288
2025-06-09 06:31:00,546085,111,2025,160,391,-1.407008,0.06367155,-1.418839,-1.064123,-1.396334,2.958206e-06,-1.396342,-1.396333,-186.3927,1.276695,-189.3511,-183.5996,-58.56661,0.05077184,-58.57636,-58.29302,-0.001138196,0.01522803,-0.06829177,0.06829177,-0.0002221756,0.000831305,-0.003332638,0.0,,,,,369.4887,11.70568,352.3466,393.0743,23.18904,21.59662
2025-06-09 06:32:00,546086,111,2025,160,392,-1.395177,0.08847918,-1.41883,-1.064117,-1.396327,2.717972e-06,-1.396333,-1.396326,-186.2344,1.526385,-191.4026,-181.9557,-58.49559,0.127507,-58.576,-58.29273,-0.002276392,0.02778683,-0.06829177,0.06829177,-0.0003888062,0.001069848,-0.003332638,0.0,,,,,369.8898,13.30726,349.7809,393.5697,22.07812,21.64733
2025-06-09 06:33:00,546087,111,2025,160,393,-1.383353,0.1064118,-1.418823,-1.064117,-1.396326,5.271633e-08,-1.396326,-1.396326,-186.2342,1.333663,-190.5812,-182.3665,-58.52854,0.1054582,-58.57571,-58.29273,-0.004552764,0.0211103,-0.06829146,0.06829146,-0.0002777186,0.00110391,-0.003332624,0.003332624,,,,,370.5211,13.64176,350.1448,390.9274,20.49643,21.76038
2025-06-09 06:34:00,546088,111,2025,160,394,-1.395173,0.08847874,-1.418823,-1.064113,-1.396322,2.641202e-06,-1.396326,-1.396321,-186.3501,0.9101159,-188.1168,-184.4202,-58.57084,0.03623637,-58.57571,-58.2925,-0.002276382,0.01225869,-0.06829148,0.0,-0.0001110875,0.0008532789,-0.003332624,0.003332624,,,,,368.0488,14.55706,348.4482,390.7436,19.33287,21.33777
2025-06-09 06:35:00,546089,111,2025,160,395,-1.383345,0.1064112,-1.418818,-1.06411,-1.396318,2.160814e-06,-1.396321,-1.396316,-185.9661,1.715617,-190.9905,-181.9544,-58.52349,0.1095121,-58.57548,-58.29232,-0.002276378,0.01225867,-0.06829148,0.0,-0.0002221747,0.0008313017,-0.003332624,0.0,,,,,370.432,16.69273,347.7297,391.3714,18.29562,21.73026
2025-06-09 06:36:00,546090,111,2025,160,396,-1.406988,0.06367133,-1.418813,-1.064107,-1.396314,1.784161e-06,-1.396316,-1.396313,-185.6439,1.032205,-187.7047,-182.3652,-58.55163,0.07818561,-58.57529,-58.29232,-0.005690937,0.02868143,-0.06829127,0.06829127,-0.0003332612,0.001170375,-0.003332614,0.003332614,,,,,370.0345,18.0961,346.5796,393.081,17.64166,21.65928
2025-06-09 06:37:00,546091,111,2025,160,397,-1.383341,0.1064109,-1.418813,-1.064107,-1.396314,1.486801e-06,-1.396316,-1.396313,-185.6781,0.6948004,-186.8831,-184.008,-58.5752,6.089938e-05,-58.57527,-58.57514,-0.002276376,0.02147526,-0.06829127,0.06829127,-0.0001110868,0.000853275,-0.003332614,0.003332614,,,,,373.763,18.02757,346.4495,393.8626,17.40537,22.30313
2025-06-09 06:38:00,546092,111,2025,160,398,-1.401074,0.0773049,-1.418813,-1.064109,-1.396312,4.55523e-06,-1.396316,-1.396306,-184.6236,1.427728,-188.9355,-180.7222,-58.5421,0.09090492,-58.57527,-58.29191,-0.001138184,0.019681,-0.06829104,0.06829086,-0.0003332595,0.001452646,-0.003332603,0.003332603,,,,,371.8215,18.35382,344.8732,394.844,17.09003,21.96332
2025-06-09 06:39:00,546093,111,2025,160,399,-1.377421,0.1138669,-1.418803,-1.064101,-1.396306,7.305454e-07,-1.396306,-1.396305,-184.438,1.433477,-187.2926,-181.9529,-58.56542,0.05079043,-58.57488,-58.29191,-0.007967268,0.02192292,-0.06829099,0.0,-0.0001666298,0.001126036,-0.0033326,0.003332594,,,,,388.5038,11.62249,350.4974,395.3532,17.20529,24.81796
2025-06-09 06:40:00,546094,111,2025,160,400,-1.377419,0.1138669,-1.418802,-1.0641,-1.396304,5.798796e-07,-1.396305,-1.396303,-184.3146,1.2472,-188.5244,-180.7207,-58.48518,0.1316233,-58.57481,-58.29179,-0.006829103,0.02398302,-0.0682911,0.06829099,-0.0002221733,0.001030176,-0.0033326,0.003332606,,,,,373.2148,15.95262,347.9162,395.8654,17.45838,22.20498
2025-06-09 06:41:00,546095,111,2025,160,401,-1.395152,0.08847809,-1.4188,-1.064095,-1.396302,2.717972e-06,-1.396303,-1.396297,-184.4238,0.8697247,-186.0601,-182.3635,-58.48981,0.1297287,-58.57476,-58.2915,-0.003414552,0.01941597,-0.0682911,0.0682911,-0.0001110869,0.001211813,-0.003332606,0.003332606,,,,,369.3101,14.70475,350.8859,397.6054,17.83943,21.5411
2025-06-09 06:42:00,546096,111,2025,160,402,-1.371499,0.1205744,-1.418793,-1.064091,-1.396296,1.904598e-06,-1.396297,-1.396291,-184.5873,1.055931,-187.2913,-182.3626,-58.40938,0.1394992,-58.57447,-58.29127,-0.004552724,0.01703474,-0.06829091,0.0,-0.0003332596,0.001170369,-0.003332596,0.003332596,,,,,388.712,11.31556,358.4806,397.7068,18.46549,24.82784
2025-06-09 06:43:00,546097,111,2025,160,403,-1.365583,0.1266522,-1.418788,-1.064087,-1.396291,1.070497e-06,-1.396291,-1.396287,-184.7646,1.08364,-188.112,-182.3619,-58.34785,0.1244252,-58.57424,-58.0083,-0.003414537,0.01488362,-0.06829074,0.0,-0.0001666294,0.0007263208,-0.003332589,0.0,,,,,379.5096,13.50506,346.8056,396.9874,20.04683,23.26364
2025-06-09 06:44:00,546098,111,2025,160,404,-1.365579,0.1266517,-1.418783,-1.064087,-1.396287,0.0,-1.396287,-1.396287,-184.9283,0.7633464,-186.8793,-183.1828,-58.22978,0.2006981,-58.57406,-58.00812,-0.002276354,0.01225854,-0.06829062,0.0,-0.0001110861,0.0008532683,-0.003332582,0.003332582,,,,,374.994,14.3068,343.2342,395.6849,22.51982,22.47265
2025-06-09 06:45:00,546099,111,2025,160,405,-1.347841,0.1418779,-1.41878,-1.064085,-1.396283,0.0,-1.396283,-1.396283,-184.2228,0.9904777,-186.8788,-181.9501,-58.15417,0.1414047,-58.29094,-58.00797,-0.003414526,0.01488357,-0.06829053,0.0,-0.0001666289,0.0009474919,-0.003332577,0.003332577,,,,,376.4679,15.49044,344.4887,395.2363,22.43318,22.70593
2025-06-09 06:46:00,546100,111,2025,160,406,-1.31828,0.1598311,-1.41878,-1.064083,-1.396281,6.839285e-07,-1.396283,-1.39628,-183.6543,1.868408,-188.1106,-174.9675,-58.04088,0.09083602,-58.29083,-58.00786,-0.001138174,0.00874248,-0.06829043,0.0,-5.554289e-05,0.000426633,-0.003332573,0.0,,,,,376.8504,13.26053,349.2299,393.0225,19.82236,22.76108
2025-06-09 06:47:00,546101,111,2025,160,407,-1.341924,0.1461245,-1.418777,-1.064081,-1.396278,7.699439e-07,-1.39628,-1.396278,-182.8326,2.27179,-186.8781,-177.4315,-58.15869,0.1503253,-58.57369,-58.00777,-0.002276351,0.01225853,-0.06829066,0.0,-0.0002221721,0.0008312921,-0.003332584,0.0,,,,,371.6772,14.86044,345.2494,393.6501,19.5831,21.89019
2025-06-09 06:48:00,546102,111,2025,160,408,-1.3301,0.1535866,-1.418775,-1.06408,-1.396277,7.152558e-07,-1.396278,-1.396276,-183.996,0.9290264,-187.2886,-181.5385,-58.21992,0.1761581,-58.57369,-58.00769,-0.002276354,0.01225854,-0.06829066,0.0,-5.554298e-05,0.0004266338,-0.003332579,0.0,,,,,371.3238,12.64516,348.156,391.7868,20.14752,21.84898
2025-06-09 06:49:00,546103,111,2025,160,409,-1.318275,0.1598305,-1.418773,-1.064078,-1.396275,6.32596e-07,-1.396276,-1.396275,-182.5378,1.615914,-185.6455,-177.4311,-58.21987,0.1602706,-58.57356,-58.00763,-0.001138174,0.008742483,-0.06829046,0.0,-0.0001110859,0.0005982158,-0.003332579,0.0,,,,,370.7407,12.43464,347.8731,388.2814,20.66325,21.74953
2025-06-09 06:50:00,546104,111,2025,160,410,-1.330097,0.1535864,-1.418771,-1.064078,-1.396274,5.61958e-07,-1.396275,-1.396274,-182.5034,1.280983,-186.0562,-176.6097,-58.27641,0.1821029,-58.57356,-58.00758,0.0,0.0,0.0,0.0,-5.554291e-05,0.0004266332,-0.003332575,0.0,,,,,368.8052,11.62217,349.4922,387.6072,20.48105,21.4292
2025-06-09 06:51:00,546105,111,2025,160,411,-1.324181,0.1568506,-1.41877,-1.064073,-1.39627,3.212021e-06,-1.396274,-1.396267,-181.8115,1.267545,-184.8239,-179.4837,-58.21964,0.1517054,-58.57351,-58.0073,-0.003414505,0.01488348,-0.0682901,0.0,-0.0002221705,0.0008312859,-0.003332557,0.0,,,,,369.6049,9.816066,351.3218,385.3952,20.17849,21.56297
2025-06-09 06:52:00,546106,111,2025,160,412,-1.306445,0.1649938,-1.418764,-1.064073,-1.396267,1.784161e-07,-1.396268,-1.396267,-182.1603,0.7404166,-183.591,-180.7159,-58.16294,0.1586008,-58.57323,-58.0073,0.0,0.0,0.0,0.0,-0.0001110852,0.0005982124,-0.003332557,0.0,,,,,370.5308,9.368257,351.1697,383.0052,19.86756,21.7138
2025-06-09 06:53:00,546107,111,2025,160,413,-1.341911,0.1461234,-1.418764,-1.064069,-1.396265,2.676242e-06,-1.396268,-1.396262,-183.6112,0.573051,-184.8224,-182.3581,-58.0025,0.08158111,-58.29029,-57.72414,-0.001138169,0.008742438,-0.0682901,0.0,-0.0002221705,0.0008312859,-0.003332557,0.0,,,,,370.1224,7.973786,354.6904,381.9972,20.34928,21.61961
2025-06-09 06:54:00,546108,111,2025,160,414,-1.341909,0.1461227,-1.41876,-1.064069,-1.396263,6.424042e-07,-1.396264,-1.396262,-184.1037,0.8986426,-187.2867,-182.7688,-57.79962,0.2523601,-58.00716,-57.44124,-0.001138169,0.008742438,-0.0682901,0.0,-0.000111085,0.0005982111,-0.003332557,0.0,,,,,368.8769,7.417819,354.676,379.9863,21.05243,21.37107
2025-06-09 06:55:00,546109,111,2025,160,415,-1.282795,0.1724497,-1.418761,-1.06407,-1.396264,5.61958e-07,-1.396265,-1.396264,-183.6726,0.5018669,-184.8226,-182.3584,-57.59688,0.1820939,-58.00716,-57.44124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,368.3792,6.586065,354.6084,380.4188,19.37435,21.25216
2025-06-09 06:56:00,546110,111,2025,160,416,-1.359644,0.132185,-1.418761,-1.064067,-1.396263,2.108653e-06,-1.396265,-1.39626,-182.6389,0.6973794,-184.0013,-181.1257,-57.44123,8.771998e-05,-57.44128,-57.44108,-0.00113816,0.008742373,-0.06828959,0.0,-5.554221e-05,0.0004266278,-0.003332532,0.0,,,,,367.2391,7.497798,354.621,380.4122,18.8702,21.0259
2025-06-09 06:57:00,546111,111,2025,160,417,-1.330083,0.1535846,-1.418756,-1.064064,-1.396259,1.573563e-06,-1.39626,-1.396256,-182.7958,0.8379637,-184.4114,-179.0721,-57.34202,0.1700072,-57.44108,-56.87501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,368.797,7.492082,354.1946,380.6957,18.89874,21.2784
2025-06-09 06:58:00,546112,111,2025,160,418,-1.33008,0.1535843,-1.418752,-1.064062,-1.396256,1.013084e-06,-1.396256,-1.396253,-181.9191,0.793156,-183.1787,-180.3037,-56.7618,0.1877219,-56.87501,-56.30896,-0.001138158,0.00874236,-0.0682895,0.0,-0.0001110843,0.000598207,-0.003332528,0.0,,,,,369.2665,7.226322,355.638,383.1459,19.19811,21.25985
2025-06-09 06:59:00,546113,111,2025,160,419,-1.371457,0.1205705,-1.418749,-1.064062,-1.396253,6.244564e-07,-1.396253,-1.396251,-179.564,1.934892,-186.0533,-174.9637,-55.95997,0.3844182,-56.59192,-55.17702,-0.004552642,0.01703442,-0.06828962,0.0,-0.0001110845,0.0005982081,-0.003332534,0.0,,,,,372.9401,4.955022,356.5027,384.3047,19.47915,21.75894
2025-06-09 07:00:00,546114,111,2025,160,420,-1.383278,0.106406,-1.418746,-1.06406,-1.39625,0.0,-1.396251,-1.396251,-180.3441,1.019087,-182.7673,-174.9637,-54.68184,0.4279609,-55.45998,-54.04519,-0.002276324,0.01225838,-0.06828972,0.0,-0.0002221692,0.0008312811,-0.003332539,0.0,,,,,370.044,5.94214,356.8863,378.4448,19.55818,21.037
2025-06-09 07:01:00,546115,111,2025,160,421,-1.371453,0.1205701,-1.418744,-1.064058,-1.396249,0.0,-1.396249,-1.396249,-179.8852,0.7441781,-182.3563,-178.2492,-53.0689,0.5550253,-54.04512,-52.0644,-0.002276317,0.01225834,-0.06828951,0.0,-0.0001666264,0.0007263077,-0.003332528,0.0,,,,,372.6349,6.36407,358.1724,385.4551,19.49076,21.20549
2025-06-09 07:02:00,546116,111,2025,160,422,-1.300519,0.1672011,-1.418749,-1.064058,-1.396252,1.011025e-06,-1.396253,-1.396249,-179.6461,2.48493,-185.6426,-172.4997,-51.79102,0.05079459,-52.06456,-51.78144,-0.001138159,0.008742362,-0.06828951,0.0,-0.000166626,0.0007263059,-0.00333252,0.0,,,,,374.0482,7.340818,361.0268,386.2658,19.48293,21.22673
2025-06-09 07:03:00,546117,111,2025,160,423,-1.318247,0.1598273,-1.418749,-1.064055,-1.396246,2.755589e-06,-1.396253,-1.396245,-179.7,1.233063,-182.3558,-177.0166,-52.87544,0.4336034,-53.47904,-51.7816,0.0,0.0,0.0,0.0,-0.0001110838,0.0005982046,-0.003332514,0.0,,,,,374.18,7.023309,359.8386,387.2864,19.54457,21.43744
2025-06-09 07:04:00,546118,111,2025,160,424,-1.324161,0.156848,-1.418745,-1.064055,-1.396248,1.955032e-06,-1.396249,-1.396245,-180.4807,0.9133884,-182.3564,-178.2493,-53.65368,0.1641325,-54.04515,-53.47904,-0.00341447,0.01488333,-0.06828939,0.0,-0.0002221682,0.0008312771,-0.003332522,0.0,,,,,372.6114,7.95069,358.5145,385.1001,19.53716,21.29894
2025-06-09 07:05:00,546119,111,2025,160,425,-1.335984,0.1500153,-1.418745,-1.064058,-1.396248,7.90745e-07,-1.396249,-1.396248,-180.3643,0.7566294,-182.3562,-178.2493,-53.10662,0.4275631,-53.76219,-52.34733,-0.003414465,0.01488331,-0.06828939,0.0,-0.0001666258,0.0007263049,-0.003332515,0.0,,,,,373.836,7.980709,359.102,385.183,19.51815,21.41564
